KEY,PREF,CITY,KCITY,RCOM,YEAR,EXTENT_RICE,EXTENT_TEA,EXTENT_VEG,SYN_RICE,SYN_TEA,SYN_VEG,ORG_RICE,ORG_TEA,ORG_VEG,AGROCHEM_RICE,AGROCHEM_TEA,AGROCHEM_VEG,DIESEL_RICE,DIESEL_TEA,DIESEL_VEG,GASOL_RICE,GASOL_TEA,GASOL_VEG,KEROS_RICE,KEROS_TEA,KEROS_VEG,ENGOIL_RICE,ENGOIL_TEA,ENGOIL_VEG,ELECT_RICE,ELECT_TEA,ELECT_VEG
2620105003.0,26,201,5,3,2047,390.0,,,217.23,,,24.57,,,0.0,,,21.06,,,19.11,,,20.28,,,0.0,,,5.07,,
2620105003.0,26,201,5,3,2048,379.0,,,208.21,,,26.77,,,0.0,,,20.47,,,18.57,,,19.71,,,0.0,,,4.93,,
2620105003.0,26,201,5,3,2049,368.0,,,199.36,,,28.8,,,0.0,,,19.87,,,18.03,,,19.14,,,0.0,,,4.78,,
2620105003.0,26,201,5,3,2050,357.0,,,190.67,,,30.67,,,0.0,,,19.28,,,17.49,,,18.56,,,0.0,,,4.64,,
2620105004.0,26,201,5,4,2029,826.0,,,573.52,,,0.0,,,0.0,,,44.6,,,40.47,,,42.95,,,0.0,,,10.74,,
2620105004.0,26,201,5,4,2030,810.0,,,556.23,,,0.0,,,0.0,,,43.74,,,39.69,,,42.12,,,0.0,,,10.53,,
2620105004.0,26,201,5,4,2031,795.0,,,539.86,,,0.0,,,0.0,,,42.93,,,38.96,,,41.34,,,0.0,,,10.34,,
2620105004.0,26,201,5,4,2032,780.0,,,523.72,,,0.0,,,0.0,,,42.12,,,38.22,,,40.56,,,0.0,,,10.14,,
2620105004.0,26,201,5,4,2033,764.0,,,507.15,,,0.0,,,0.0,,,41.26,,,37.44,,,39.73,,,0.0,,,9.93,,
2620105004.0,26,201,5,4,2034,748.0,,,490.82,,,0.0,,,0.0,,,40.39,,,36.65,,,38.9,,,0.0,,,9.72,,
2620105004.0,26,201,5,4,2035,733.0,,,475.39,,,0.0,,,0.0,,,39.58,,,35.92,,,38.12,,,0.0,,,9.53,,
2620105004.0,26,201,5,4,2036,717.0,,,459.54,,,0.0,,,0.0,,,38.72,,,35.13,,,37.28,,,0.0,,,9.32,,
2620105004.0,26,201,5,4,2037,702.0,,,444.57,,,0.0,,,0.0,,,37.91,,,34.4,,,36.5,,,0.0,,,9.13,,
2620105004.0,26,201,5,4,2038,686.0,,,429.2,,,0.0,,,0.0,,,37.04,,,33.61,,,35.67,,,0.0,,,8.92,,
2620105004.0,26,201,5,4,2039,671.0,,,414.7,,,1.32,,,0.0,,,36.23,,,32.88,,,34.89,,,0.0,,,8.72,,
2620105004.0,26,201,5,4,2040,655.0,,,399.81,,,6.29,,,0.0,,,35.37,,,32.1,,,34.06,,,0.0,,,8.51,,
2620105004.0,26,201,5,4,2041,640.0,,,385.77,,,11.03,,,0.0,,,34.56,,,31.36,,,33.28,,,0.0,,,8.32,,
2620105004.0,26,201,5,4,2042,624.0,,,371.37,,,15.51,,,0.0,,,33.7,,,30.58,,,32.45,,,0.0,,,8.11,,
2620105004.0,26,201,5,4,2043,608.0,,,357.21,,,19.75,,,0.0,,,32.83,,,29.79,,,31.62,,,0.0,,,7.9,,
2620105004.0,26,201,5,4,2044,593.0,,,343.87,,,23.79,,,0.0,,,32.02,,,29.06,,,30.84,,,0.0,,,7.71,,
2620105004.0,26,201,5,4,2045,577.0,,,330.19,,,27.55,,,0.0,,,31.16,,,28.27,,,30.0,,,0.0,,,7.5,,
2620105004.0,26,201,5,4,2046,562.0,,,317.32,,,31.12,,,0.0,,,30.35,,,27.54,,,29.22,,,0.0,,,7.31,,
2620105004.0,26,201,5,4,2047,546.0,,,304.12,,,34.4,,,0.0,,,29.48,,,26.75,,,28.39,,,0.0,,,7.1,,
2620105004.0,26,201,5,4,2048,531.0,,,291.71,,,37.51,,,0.0,,,28.67,,,26.02,,,27.61,,,0.0,,,6.9,,
2620105004.0,26,201,5,4,2049,515.0,,,278.99,,,40.31,,,0.0,,,27.81,,,25.24,,,26.78,,,0.0,,,6.69,,
2620105004.0,26,201,5,4,2050,500.0,,,267.05,,,42.95,,,0.0,,,27.0,,,24.5,,,26.0,,,0.0,,,6.5,,
2620105005.0,26,201,5,5,2029,944.0,,,655.45,,,0.0,,,0.0,,,50.98,,,46.26,,,49.09,,,0.0,,,12.27,,
2620105005.0,26,201,5,5,2030,926.0,,,635.88,,,0.0,,,0.0,,,50.0,,,45.37,,,48.15,,,0.0,,,12.04,,
2620105005.0,26,201,5,5,2031,908.0,,,616.6,,,0.0,,,0.0,,,49.03,,,44.49,,,47.22,,,0.0,,,11.8,,
2620105005.0,26,201,5,5,2032,891.0,,,598.25,,,0.0,,,0.0,,,48.11,,,43.66,,,46.33,,,0.0,,,11.58,,
2620105005.0,26,201,5,5,2033,873.0,,,579.51,,,0.0,,,0.0,,,47.14,,,42.78,,,45.4,,,0.0,,,11.35,,
2620105005.0,26,201,5,5,2034,855.0,,,561.03,,,0.0,,,0.0,,,46.17,,,41.9,,,44.46,,,0.0,,,11.12,,
2620105005.0,26,201,5,5,2035,837.0,,,542.84,,,0.0,,,0.0,,,45.2,,,41.01,,,43.52,,,0.0,,,10.88,,
2620105005.0,26,201,5,5,2036,820.0,,,525.55,,,0.0,,,0.0,,,44.28,,,40.18,,,42.64,,,0.0,,,10.66,,
2620105005.0,26,201,5,5,2037,802.0,,,507.9,,,0.0,,,0.0,,,43.31,,,39.3,,,41.7,,,0.0,,,10.43,,
2620105005.0,26,201,5,5,2038,784.0,,,490.52,,,0.0,,,0.0,,,42.34,,,38.42,,,40.77,,,0.0,,,10.19,,
2620105005.0,26,201,5,5,2039,766.0,,,473.41,,,1.51,,,0.0,,,41.36,,,37.53,,,39.83,,,0.0,,,9.96,,
2620105005.0,26,201,5,5,2040,749.0,,,457.19,,,7.19,,,0.0,,,40.45,,,36.7,,,38.95,,,0.0,,,9.74,,
2620105005.0,26,201,5,5,2041,731.0,,,440.62,,,12.6,,,0.0,,,39.47,,,35.82,,,38.01,,,0.0,,,9.5,,
2620105005.0,26,201,5,5,2042,713.0,,,424.33,,,17.73,,,0.0,,,38.5,,,34.94,,,37.08,,,0.0,,,9.27,,
2620105005.0,26,201,5,5,2043,695.0,,,408.32,,,22.58,,,0.0,,,37.53,,,34.06,,,36.14,,,0.0,,,9.04,,
2620105005.0,26,201,5,5,2044,678.0,,,393.16,,,27.2,,,0.0,,,36.61,,,33.22,,,35.26,,,0.0,,,8.81,,
2620105005.0,26,201,5,5,2045,660.0,,,377.68,,,31.52,,,0.0,,,35.64,,,32.34,,,34.32,,,0.0,,,8.58,,
2620105005.0,26,201,5,5,2046,642.0,,,362.49,,,35.55,,,0.0,,,34.67,,,31.46,,,33.38,,,0.0,,,8.35,,
2620105005.0,26,201,5,5,2047,625.0,,,348.12,,,39.38,,,0.0,,,33.75,,,30.62,,,32.5,,,0.0,,,8.12,,
2620105005.0,26,201,5,5,2048,607.0,,,333.46,,,42.88,,,0.0,,,32.78,,,29.74,,,31.56,,,0.0,,,7.89,,
2620105005.0,26,201,5,5,2049,589.0,,,319.08,,,46.1,,,0.0,,,31.81,,,28.86,,,30.63,,,0.0,,,7.66,,
2620105005.0,26,201,5,5,2050,571.0,,,304.97,,,49.05,,,0.0,,,30.83,,,27.98,,,29.69,,,0.0,,,7.42,,
2620105006.0,26,201,5,6,2029,944.0,,,655.45,,,0.0,,,0.0,,,50.98,,,46.26,,,49.09,,,0.0,,,12.27,,
2620105006.0,26,201,5,6,2030,926.0,,,635.88,,,0.0,,,0.0,,,50.0,,,45.37,,,48.15,,,0.0,,,12.04,,
2620105006.0,26,201,5,6,2031,908.0,,,616.6,,,0.0,,,0.0,,,49.03,,,44.49,,,47.22,,,0.0,,,11.8,,
2620105006.0,26,201,5,6,2032,891.0,,,598.25,,,0.0,,,0.0,,,48.11,,,43.66,,,46.33,,,0.0,,,11.58,,
2620105006.0,26,201,5,6,2033,873.0,,,579.51,,,0.0,,,0.0,,,47.14,,,42.78,,,45.4,,,0.0,,,11.35,,
2620105006.0,26,201,5,6,2034,855.0,,,561.03,,,0.0,,,0.0,,,46.17,,,41.9,,,44.46,,,0.0,,,11.12,,
2620105006.0,26,201,5,6,2035,837.0,,,542.84,,,0.0,,,0.0,,,45.2,,,41.01,,,43.52,,,0.0,,,10.88,,
2620105006.0,26,201,5,6,2036,820.0,,,525.55,,,0.0,,,0.0,,,44.28,,,40.18,,,42.64,,,0.0,,,10.66,,
2620105006.0,26,201,5,6,2037,802.0,,,507.9,,,0.0,,,0.0,,,43.31,,,39.3,,,41.7,,,0.0,,,10.43,,
2620105006.0,26,201,5,6,2038,784.0,,,490.52,,,0.0,,,0.0,,,42.34,,,38.42,,,40.77,,,0.0,,,10.19,,
2620105006.0,26,201,5,6,2039,766.0,,,473.41,,,1.51,,,0.0,,,41.36,,,37.53,,,39.83,,,0.0,,,9.96,,
2620105006.0,26,201,5,6,2040,749.0,,,457.19,,,7.19,,,0.0,,,40.45,,,36.7,,,38.95,,,0.0,,,9.74,,
2620105006.0,26,201,5,6,2041,731.0,,,440.62,,,12.6,,,0.0,,,39.47,,,35.82,,,38.01,,,0.0,,,9.5,,
2620105006.0,26,201,5,6,2042,713.0,,,424.33,,,17.73,,,0.0,,,38.5,,,34.94,,,37.08,,,0.0,,,9.27,,
2620105006.0,26,201,5,6,2043,695.0,,,408.32,,,22.58,,,0.0,,,37.53,,,34.06,,,36.14,,,0.0,,,9.04,,
2620105006.0,26,201,5,6,2044,678.0,,,393.16,,,27.2,,,0.0,,,36.61,,,33.22,,,35.26,,,0.0,,,8.81,,
2620105006.0,26,201,5,6,2045,660.0,,,377.68,,,31.52,,,0.0,,,35.64,,,32.34,,,34.32,,,0.0,,,8.58,,
2620105006.0,26,201,5,6,2046,642.0,,,362.49,,,35.55,,,0.0,,,34.67,,,31.46,,,33.38,,,0.0,,,8.35,,
2620105006.0,26,201,5,6,2047,625.0,,,348.12,,,39.38,,,0.0,,,33.75,,,30.62,,,32.5,,,0.0,,,8.12,,
2620105006.0,26,201,5,6,2048,607.0,,,333.46,,,42.88,,,0.0,,,32.78,,,29.74,,,31.56,,,0.0,,,7.89,,
2620105006.0,26,201,5,6,2049,589.0,,,319.08,,,46.1,,,0.0,,,31.81,,,28.86,,,30.63,,,0.0,,,7.66,,
2620105006.0,26,201,5,6,2050,571.0,,,304.97,,,49.05,,,0.0,,,30.83,,,27.98,,,29.69,,,0.0,,,7.42,,
2620105007.0,26,201,5,7,2029,826.0,,,573.52,,,0.0,,,0.0,,,44.6,,,40.47,,,42.95,,,0.0,,,10.74,,
2620105007.0,26,201,5,7,2030,810.0,,,556.23,,,0.0,,,0.0,,,43.74,,,39.69,,,42.12,,,0.0,,,10.53,,
2620105007.0,26,201,5,7,2031,795.0,,,539.86,,,0.0,,,0.0,,,42.93,,,38.96,,,41.34,,,0.0,,,10.34,,
2620105007.0,26,201,5,7,2032,780.0,,,523.72,,,0.0,,,0.0,,,42.12,,,38.22,,,40.56,,,0.0,,,10.14,,
2620105007.0,26,201,5,7,2033,764.0,,,507.15,,,0.0,,,0.0,,,41.26,,,37.44,,,39.73,,,0.0,,,9.93,,
2620105007.0,26,201,5,7,2034,748.0,,,490.82,,,0.0,,,0.0,,,40.39,,,36.65,,,38.9,,,0.0,,,9.72,,
2620105007.0,26,201,5,7,2035,733.0,,,475.39,,,0.0,,,0.0,,,39.58,,,35.92,,,38.12,,,0.0,,,9.53,,
2620105007.0,26,201,5,7,2036,717.0,,,459.54,,,0.0,,,0.0,,,38.72,,,35.13,,,37.28,,,0.0,,,9.32,,
2620105007.0,26,201,5,7,2037,702.0,,,444.57,,,0.0,,,0.0,,,37.91,,,34.4,,,36.5,,,0.0,,,9.13,,
2620105007.0,26,201,5,7,2038,686.0,,,429.2,,,0.0,,,0.0,,,37.04,,,33.61,,,35.67,,,0.0,,,8.92,,
2620105007.0,26,201,5,7,2039,671.0,,,414.7,,,1.32,,,0.0,,,36.23,,,32.88,,,34.89,,,0.0,,,8.72,,
2620105007.0,26,201,5,7,2040,655.0,,,399.81,,,6.29,,,0.0,,,35.37,,,32.1,,,34.06,,,0.0,,,8.51,,
2620105007.0,26,201,5,7,2041,640.0,,,385.77,,,11.03,,,0.0,,,34.56,,,31.36,,,33.28,,,0.0,,,8.32,,
2620105007.0,26,201,5,7,2042,624.0,,,371.37,,,15.51,,,0.0,,,33.7,,,30.58,,,32.45,,,0.0,,,8.11,,
2620105007.0,26,201,5,7,2043,608.0,,,357.21,,,19.75,,,0.0,,,32.83,,,29.79,,,31.62,,,0.0,,,7.9,,
2620105007.0,26,201,5,7,2044,593.0,,,343.87,,,23.79,,,0.0,,,32.02,,,29.06,,,30.84,,,0.0,,,7.71,,
2620105007.0,26,201,5,7,2045,577.0,,,330.19,,,27.55,,,0.0,,,31.16,,,28.27,,,30.0,,,0.0,,,7.5,,
2620105007.0,26,201,5,7,2046,562.0,,,317.32,,,31.12,,,0.0,,,30.35,,,27.54,,,29.22,,,0.0,,,7.31,,
2620105007.0,26,201,5,7,2047,546.0,,,304.12,,,34.4,,,0.0,,,29.48,,,26.75,,,28.39,,,0.0,,,7.1,,
2620105007.0,26,201,5,7,2048,531.0,,,291.71,,,37.51,,,0.0,,,28.67,,,26.02,,,27.61,,,0.0,,,6.9,,
2620105007.0,26,201,5,7,2049,515.0,,,278.99,,,40.31,,,0.0,,,27.81,,,25.24,,,26.78,,,0.0,,,6.69,,
2620105007.0,26,201,5,7,2050,500.0,,,267.05,,,42.95,,,0.0,,,27.0,,,24.5,,,26.0,,,0.0,,,6.5,,
2620105008.0,26,201,5,8,2029,590.0,,,409.65,,,0.0,,,0.0,,,31.86,,,28.91,,,30.68,,,0.0,,,7.67,,
2620105008.0,26,201,5,8,2030,579.0,,,397.6,,,0.0,,,0.0,,,31.27,,,28.37,,,30.11,,,0.0,,,7.53,,
2620105008.0,26,201,5,8,2031,568.0,,,385.71,,,0.0,,,0.0,,,30.67,,,27.83,,,29.54,,,0.0,,,7.38,,
2620105008.0,26,201,5,8,2032,557.0,,,373.99,,,0.0,,,0.0,,,30.08,,,27.29,,,28.96,,,0.0,,,7.24,,
2620105008.0,26,201,5,8,2033,546.0,,,362.44,,,0.0,,,0.0,,,29.48,,,26.75,,,28.39,,,0.0,,,7.1,,
2620105008.0,26,201,5,8,2034,534.0,,,350.4,,,0.0,,,0.0,,,28.84,,,26.17,,,27.77,,,0.0,,,6.94,,
2620105008.0,26,201,5,8,2035,523.0,,,339.19,,,0.0,,,0.0,,,28.24,,,25.63,,,27.2,,,0.0,,,6.8,,
2620105008.0,26,201,5,8,2036,512.0,,,328.15,,,0.0,,,0.0,,,27.65,,,25.09,,,26.62,,,0.0,,,6.66,,
2620105008.0,26,201,5,8,2037,501.0,,,317.28,,,0.0,,,0.0,,,27.05,,,24.55,,,26.05,,,0.0,,,6.51,,
2620105008.0,26,201,5,8,2038,490.0,,,306.57,,,0.0,,,0.0,,,26.46,,,24.01,,,25.48,,,0.0,,,6.37,,
2620105008.0,26,201,5,8,2039,479.0,,,296.04,,,0.94,,,0.0,,,25.87,,,23.47,,,24.91,,,0.0,,,6.23,,
2620105008.0,26,201,5,8,2040,468.0,,,285.67,,,4.49,,,0.0,,,25.27,,,22.93,,,24.34,,,0.0,,,6.08,,
2620105008.0,26,201,5,8,2041,457.0,,,275.47,,,7.87,,,0.0,,,24.68,,,22.39,,,23.76,,,0.0,,,5.94,,
2620105008.0,26,201,5,8,2042,446.0,,,265.43,,,11.09,,,0.0,,,24.08,,,21.85,,,23.19,,,0.0,,,5.8,,
2620105008.0,26,201,5,8,2043,435.0,,,255.57,,,14.13,,,0.0,,,23.49,,,21.32,,,22.62,,,0.0,,,5.65,,
2620105008.0,26,201,5,8,2044,423.0,,,245.29,,,16.97,,,0.0,,,22.84,,,20.73,,,22.0,,,0.0,,,5.5,,
2620105008.0,26,201,5,8,2045,412.0,,,235.77,,,19.67,,,0.0,,,22.25,,,20.19,,,21.42,,,0.0,,,5.36,,
2620105008.0,26,201,5,8,2046,401.0,,,226.41,,,22.21,,,0.0,,,21.65,,,19.65,,,20.85,,,0.0,,,5.21,,
2620105008.0,26,201,5,8,2047,390.0,,,217.23,,,24.57,,,0.0,,,21.06,,,19.11,,,20.28,,,0.0,,,5.07,,
2620105008.0,26,201,5,8,2048,379.0,,,208.21,,,26.77,,,0.0,,,20.47,,,18.57,,,19.71,,,0.0,,,4.93,,
2620105008.0,26,201,5,8,2049,368.0,,,199.36,,,28.8,,,0.0,,,19.87,,,18.03,,,19.14,,,0.0,,,4.78,,
2620105008.0,26,201,5,8,2050,357.0,,,190.67,,,30.67,,,0.0,,,19.28,,,17.49,,,18.56,,,0.0,,,4.64,,
2620105009.0,26,201,5,9,2029,118.0,,,81.93,,,0.0,,,0.0,,,6.37,,,5.78,,,6.14,,,0.0,,,1.53,,
2620105009.0,26,201,5,9,2030,116.0,,,79.66,,,0.0,,,0.0,,,6.26,,,5.68,,,6.03,,,0.0,,,1.51,,
2620105009.0,26,201,5,9,2031,113.0,,,76.73,,,0.0,,,0.0,,,6.1,,,5.54,,,5.88,,,0.0,,,1.47,,
2620105009.0,26,201,5,9,2032,111.0,,,74.53,,,0.0,,,0.0,,,5.99,,,5.44,,,5.77,,,0.0,,,1.44,,
2620105009.0,26,201,5,9,2033,109.0,,,72.36,,,0.0,,,0.0,,,5.89,,,5.34,,,5.67,,,0.0,,,1.42,,
2620105009.0,26,201,5,9,2034,107.0,,,70.21,,,0.0,,,0.0,,,5.78,,,5.24,,,5.56,,,0.0,,,1.39,,
2620105009.0,26,201,5,9,2035,105.0,,,68.1,,,0.0,,,0.0,,,5.67,,,5.14,,,5.46,,,0.0,,,1.36,,
2620105009.0,26,201,5,9,2036,102.0,,,65.37,,,0.0,,,0.0,,,5.51,,,5.0,,,5.3,,,0.0,,,1.33,,
2620105009.0,26,201,5,9,2037,100.0,,,63.33,,,0.0,,,0.0,,,5.4,,,4.9,,,5.2,,,0.0,,,1.3,,
2620105009.0,26,201,5,9,2038,98.0,,,61.31,,,0.0,,,0.0,,,5.29,,,4.8,,,5.1,,,0.0,,,1.27,,
2620105009.0,26,201,5,9,2039,96.0,,,59.33,,,0.19,,,0.0,,,5.18,,,4.7,,,4.99,,,0.0,,,1.25,,
2620105009.0,26,201,5,9,2040,94.0,,,57.38,,,0.9,,,0.0,,,5.08,,,4.61,,,4.89,,,0.0,,,1.22,,
2620105009.0,26,201,5,9,2041,91.0,,,54.85,,,1.57,,,0.0,,,4.91,,,4.46,,,4.73,,,0.0,,,1.18,,
2620105009.0,26,201,5,9,2042,89.0,,,52.97,,,2.21,,,0.0,,,4.81,,,4.36,,,4.63,,,0.0,,,1.16,,
2620105009.0,26,201,5,9,2043,87.0,,,51.11,,,2.83,,,0.0,,,4.7,,,4.26,,,4.52,,,0.0,,,1.13,,
2620105009.0,26,201,5,9,2044,85.0,,,49.29,,,3.41,,,0.0,,,4.59,,,4.16,,,4.42,,,0.0,,,1.1,,
2620105009.0,26,201,5,9,2045,83.0,,,47.5,,,3.96,,,0.0,,,4.48,,,4.07,,,4.32,,,0.0,,,1.08,,
2620105009.0,26,201,5,9,2046,80.0,,,45.17,,,4.43,,,0.0,,,4.32,,,3.92,,,4.16,,,0.0,,,1.04,,
2620105009.0,26,201,5,9,2047,78.0,,,43.45,,,4.91,,,0.0,,,4.21,,,3.82,,,4.06,,,0.0,,,1.01,,
2620105009.0,26,201,5,9,2048,76.0,,,41.75,,,5.37,,,0.0,,,4.1,,,3.72,,,3.95,,,0.0,,,0.99,,
2620105009.0,26,201,5,9,2049,74.0,,,40.09,,,5.79,,,0.0,,,4.0,,,3.63,,,3.85,,,0.0,,,0.96,,
2620105009.0,26,201,5,9,2050,71.0,,,37.92,,,6.1,,,0.0,,,3.83,,,3.48,,,3.69,,,0.0,,,0.92,,
2620105010.0,26,201,5,10,2029,472.0,,,327.72,,,0.0,,,0.0,,,25.49,,,23.13,,,24.54,,,0.0,,,6.14,,
2620105010.0,26,201,5,10,2030,463.0,,,317.94,,,0.0,,,0.0,,,25.0,,,22.69,,,24.08,,,0.0,,,6.02,,
2620105010.0,26,201,5,10,2031,454.0,,,308.3,,,0.0,,,0.0,,,24.52,,,22.25,,,23.61,,,0.0,,,5.9,,
2620105010.0,26,201,5,10,2032,445.0,,,298.79,,,0.0,,,0.0,,,24.03,,,21.8,,,23.14,,,0.0,,,5.78,,
2620105010.0,26,201,5,10,2033,437.0,,,290.08,,,0.0,,,0.0,,,23.6,,,21.41,,,22.72,,,0.0,,,5.68,,
2620105010.0,26,201,5,10,2034,428.0,,,280.85,,,0.0,,,0.0,,,23.11,,,20.97,,,22.26,,,0.0,,,5.56,,
2620105010.0,26,201,5,10,2035,419.0,,,271.74,,,0.0,,,0.0,,,22.63,,,20.53,,,21.79,,,0.0,,,5.45,,
2620105010.0,26,201,5,10,2036,410.0,,,262.78,,,0.0,,,0.0,,,22.14,,,20.09,,,21.32,,,0.0,,,5.33,,
2620105010.0,26,201,5,10,2037,401.0,,,253.95,,,0.0,,,0.0,,,21.65,,,19.65,,,20.85,,,0.0,,,5.21,,
2620105010.0,26,201,5,10,2038,392.0,,,245.26,,,0.0,,,0.0,,,21.17,,,19.21,,,20.38,,,0.0,,,5.1,,
2620105010.0,26,201,5,10,2039,383.0,,,236.71,,,0.75,,,0.0,,,20.68,,,18.77,,,19.92,,,0.0,,,4.98,,
2620105010.0,26,201,5,10,2040,374.0,,,228.29,,,3.59,,,0.0,,,20.2,,,18.33,,,19.45,,,0.0,,,4.86,,
2620105010.0,26,201,5,10,2041,365.0,,,220.01,,,6.29,,,0.0,,,19.71,,,17.89,,,18.98,,,0.0,,,4.74,,
2620105010.0,26,201,5,10,2042,357.0,,,212.46,,,8.88,,,0.0,,,19.28,,,17.49,,,18.56,,,0.0,,,4.64,,
2620105010.0,26,201,5,10,2043,348.0,,,204.45,,,11.31,,,0.0,,,18.79,,,17.05,,,18.1,,,0.0,,,4.52,,
2620105010.0,26,201,5,10,2044,339.0,,,196.58,,,13.6,,,0.0,,,18.31,,,16.61,,,17.63,,,0.0,,,4.41,,
2620105010.0,26,201,5,10,2045,330.0,,,188.84,,,15.76,,,0.0,,,17.82,,,16.17,,,17.16,,,0.0,,,4.29,,
2620105010.0,26,201,5,10,2046,321.0,,,181.24,,,17.78,,,0.0,,,17.33,,,15.73,,,16.69,,,0.0,,,4.17,,
2620105010.0,26,201,5,10,2047,312.0,,,173.78,,,19.66,,,0.0,,,16.85,,,15.29,,,16.22,,,0.0,,,4.06,,
2620105010.0,26,201,5,10,2048,303.0,,,166.46,,,21.4,,,0.0,,,16.36,,,14.85,,,15.76,,,0.0,,,3.94,,
2620105010.0,26,201,5,10,2049,294.0,,,159.27,,,23.01,,,0.0,,,15.88,,,14.41,,,15.29,,,0.0,,,3.82,,
2620105010.0,26,201,5,10,2050,286.0,,,152.75,,,24.57,,,0.0,,,15.44,,,14.01,,,14.87,,,0.0,,,3.72,,
2620105011.0,26,201,5,11,2029,118.0,,,81.93,,,0.0,,,0.0,,,6.37,,,5.78,,,6.14,,,0.0,,,1.53,,
2620105011.0,26,201,5,11,2030,116.0,,,79.66,,,0.0,,,0.0,,,6.26,,,5.68,,,6.03,,,0.0,,,1.51,,
2620105011.0,26,201,5,11,2031,113.0,,,76.73,,,0.0,,,0.0,,,6.1,,,5.54,,,5.88,,,0.0,,,1.47,,
2620105011.0,26,201,5,11,2032,111.0,,,74.53,,,0.0,,,0.0,,,5.99,,,5.44,,,5.77,,,0.0,,,1.44,,
2620105011.0,26,201,5,11,2033,109.0,,,72.36,,,0.0,,,0.0,,,5.89,,,5.34,,,5.67,,,0.0,,,1.42,,
2620105011.0,26,201,5,11,2034,107.0,,,70.21,,,0.0,,,0.0,,,5.78,,,5.24,,,5.56,,,0.0,,,1.39,,
2620105011.0,26,201,5,11,2035,105.0,,,68.1,,,0.0,,,0.0,,,5.67,,,5.14,,,5.46,,,0.0,,,1.36,,
2620105011.0,26,201,5,11,2036,102.0,,,65.37,,,0.0,,,0.0,,,5.51,,,5.0,,,5.3,,,0.0,,,1.33,,
2620105011.0,26,201,5,11,2037,100.0,,,63.33,,,0.0,,,0.0,,,5.4,,,4.9,,,5.2,,,0.0,,,1.3,,
2620105011.0,26,201,5,11,2038,98.0,,,61.31,,,0.0,,,0.0,,,5.29,,,4.8,,,5.1,,,0.0,,,1.27,,
2620105011.0,26,201,5,11,2039,96.0,,,59.33,,,0.19,,,0.0,,,5.18,,,4.7,,,4.99,,,0.0,,,1.25,,
2620105011.0,26,201,5,11,2040,94.0,,,57.38,,,0.9,,,0.0,,,5.08,,,4.61,,,4.89,,,0.0,,,1.22,,
2620105011.0,26,201,5,11,2041,91.0,,,54.85,,,1.57,,,0.0,,,4.91,,,4.46,,,4.73,,,0.0,,,1.18,,
2620105011.0,26,201,5,11,2042,89.0,,,52.97,,,2.21,,,0.0,,,4.81,,,4.36,,,4.63,,,0.0,,,1.16,,
2620105011.0,26,201,5,11,2043,87.0,,,51.11,,,2.83,,,0.0,,,4.7,,,4.26,,,4.52,,,0.0,,,1.13,,
2620105011.0,26,201,5,11,2044,85.0,,,49.29,,,3.41,,,0.0,,,4.59,,,4.16,,,4.42,,,0.0,,,1.1,,
2620105011.0,26,201,5,11,2045,83.0,,,47.5,,,3.96,,,0.0,,,4.48,,,4.07,,,4.32,,,0.0,,,1.08,,
2620105011.0,26,201,5,11,2046,80.0,,,45.17,,,4.43,,,0.0,,,4.32,,,3.92,,,4.16,,,0.0,,,1.04,,
2620105011.0,26,201,5,11,2047,78.0,,,43.45,,,4.91,,,0.0,,,4.21,,,3.82,,,4.06,,,0.0,,,1.01,,
2620105011.0,26,201,5,11,2048,76.0,,,41.75,,,5.37,,,0.0,,,4.1,,,3.72,,,3.95,,,0.0,,,0.99,,
2620105011.0,26,201,5,11,2049,73.0,,,39.55,,,5.71,,,0.0,,,3.94,,,3.58,,,3.8,,,0.0,,,0.95,,
2620105011.0,26,201,5,11,2050,71.0,,,37.92,,,6.1,,,0.0,,,3.83,,,3.48,,,3.69,,,0.0,,,0.92,,
2620105012.0,26,201,5,12,2029,118.0,,,81.93,,,0.0,,,0.0,,,6.37,,,5.78,,,6.14,,,0.0,,,1.53,,
2620105012.0,26,201,5,12,2030,116.0,,,79.66,,,0.0,,,0.0,,,6.26,,,5.68,,,6.03,,,0.0,,,1.51,,
2620105012.0,26,201,5,12,2031,113.0,,,76.73,,,0.0,,,0.0,,,6.1,,,5.54,,,5.88,,,0.0,,,1.47,,
2620105012.0,26,201,5,12,2032,111.0,,,74.53,,,0.0,,,0.0,,,5.99,,,5.44,,,5.77,,,0.0,,,1.44,,
2620105012.0,26,201,5,12,2033,109.0,,,72.36,,,0.0,,,0.0,,,5.89,,,5.34,,,5.67,,,0.0,,,1.42,,
2620105012.0,26,201,5,12,2034,107.0,,,70.21,,,0.0,,,0.0,,,5.78,,,5.24,,,5.56,,,0.0,,,1.39,,
2620105012.0,26,201,5,12,2035,105.0,,,68.1,,,0.0,,,0.0,,,5.67,,,5.14,,,5.46,,,0.0,,,1.36,,
2620105012.0,26,201,5,12,2036,102.0,,,65.37,,,0.0,,,0.0,,,5.51,,,5.0,,,5.3,,,0.0,,,1.33,,
2620105012.0,26,201,5,12,2037,100.0,,,63.33,,,0.0,,,0.0,,,5.4,,,4.9,,,5.2,,,0.0,,,1.3,,
2620105012.0,26,201,5,12,2038,98.0,,,61.31,,,0.0,,,0.0,,,5.29,,,4.8,,,5.1,,,0.0,,,1.27,,
