KEY,PREF,CITY,KCITY,RCOM,CITY_NAME,YEAR,POPULATION,TOTAL_WASTE,FOOD_WASTE,PLA_WASTE,SYNTEX_WASTE
2610803007,26,108,3,7,Ukyo,2037,145,30163,11673,3740,965
2610803007,26,108,3,7,Ukyo,2038,150,30568,11830,3790,978
2610803007,26,108,3,7,Ukyo,2039,155,30932,11971,3836,990
2610803007,26,108,3,7,Ukyo,2040,160,31253,12095,3875,1000
2610803007,26,108,3,7,Ukyo,2041,166,31723,12277,3934,1015
2610803007,26,108,3,7,Ukyo,2042,171,31955,12367,3962,1023
2610803007,26,108,3,7,Ukyo,2043,176,32146,12440,3986,1029
2610803007,26,108,3,7,Ukyo,2044,181,32293,12498,4004,1033
2610803007,26,108,3,7,Ukyo,2045,186,32399,12538,4017,1037
2610803007,26,108,3,7,Ukyo,2046,191,32462,12563,4025,1039
2610803007,26,108,3,7,Ukyo,2047,196,32483,12571,4028,1039
2610803007,26,108,3,7,Ukyo,2048,201,32462,12563,4025,1039
2610803007,26,108,3,7,Ukyo,2049,206,32398,12538,4017,1037
2610803007,26,108,3,7,Ukyo,2050,211,32292,12497,4004,1033
2610803008,26,108,3,8,Ukyo,2030,148,35168,13610,4361,1125
2610803008,26,108,3,8,Ukyo,2031,146,34075,13187,4225,1090
2610803008,26,108,3,8,Ukyo,2032,145,33229,12859,4120,1063
2610803008,26,108,3,8,Ukyo,2033,143,32166,12448,3989,1029
2610803008,26,108,3,8,Ukyo,2034,141,31119,12043,3859,996
2610803008,26,108,3,8,Ukyo,2035,140,30307,11729,3758,970
2610803008,26,108,3,8,Ukyo,2036,138,29290,11335,3632,937
2610803008,26,108,3,8,Ukyo,2037,137,28499,11029,3534,912
2610803008,26,108,3,8,Ukyo,2038,135,27512,10647,3411,880
2610803008,26,108,3,8,Ukyo,2039,134,26741,10349,3316,856
2610803008,26,108,3,8,Ukyo,2040,132,25784,9978,3197,825
2610803008,26,108,3,8,Ukyo,2041,130,24843,9614,3081,795
2610803008,26,108,3,8,Ukyo,2042,129,24107,9329,2989,771
2610803008,26,108,3,8,Ukyo,2043,127,23196,8977,2876,742
2610803008,26,108,3,8,Ukyo,2044,126,22480,8700,2788,719
2610803008,26,108,3,8,Ukyo,2045,124,21599,8359,2678,691
2610803008,26,108,3,8,Ukyo,2046,123,20905,8090,2592,669
2610803008,26,108,3,8,Ukyo,2047,121,20053,7761,2487,642
2610803008,26,108,3,8,Ukyo,2048,119,19219,7438,2383,615
2610803008,26,108,3,8,Ukyo,2049,118,18558,7182,2301,594
2610803008,26,108,3,8,Ukyo,2050,116,17753,6870,2201,568
2610803009,26,108,3,9,Ukyo,2030,85,20198,7817,2505,646
2610803009,26,108,3,9,Ukyo,2031,82,19138,7406,2373,612
2610803009,26,108,3,9,Ukyo,2032,80,18333,7095,2273,587
2610803009,26,108,3,9,Ukyo,2033,78,17545,6790,2176,561
2610803009,26,108,3,9,Ukyo,2034,76,16774,6491,2080,537
2610803009,26,108,3,9,Ukyo,2035,73,15803,6116,1960,506
2610803009,26,108,3,9,Ukyo,2036,71,15070,5832,1869,482
2610803009,26,108,3,9,Ukyo,2037,69,14353,5555,1780,459
2610803009,26,108,3,9,Ukyo,2038,66,13450,5205,1668,430
2610803009,26,108,3,9,Ukyo,2039,64,12772,4943,1584,409
2610803009,26,108,3,9,Ukyo,2040,62,12111,4687,1502,388
2610803009,26,108,3,9,Ukyo,2041,59,11275,4363,1398,361
2610803009,26,108,3,9,Ukyo,2042,57,10652,4122,1321,341
2610803009,26,108,3,9,Ukyo,2043,55,10045,3888,1246,321
2610803009,26,108,3,9,Ukyo,2044,53,9456,3659,1173,303
2610803009,26,108,3,9,Ukyo,2045,50,8709,3371,1080,279
2610803009,26,108,3,9,Ukyo,2046,48,8158,3157,1012,261
2610803009,26,108,3,9,Ukyo,2047,46,7624,2950,945,244
2610803009,26,108,3,9,Ukyo,2048,43,6945,2688,861,222
2610803009,26,108,3,9,Ukyo,2049,41,6448,2495,800,206
2610803009,26,108,3,9,Ukyo,2050,39,5969,2310,740,191
2610803010,26,108,3,10,Ukyo,2030,136,32316,12506,4007,1034
2610803010,26,108,3,10,Ukyo,2031,135,31508,12194,3907,1008
2610803010,26,108,3,10,Ukyo,2032,133,30479,11795,3779,975
2610803010,26,108,3,10,Ukyo,2033,131,29466,11403,3654,943
2610803010,26,108,3,10,Ukyo,2034,130,28692,11104,3558,918
2610803010,26,108,3,10,Ukyo,2035,128,27709,10723,3436,887
2610803010,26,108,3,10,Ukyo,2036,127,26955,10432,3342,863
2610803010,26,108,3,10,Ukyo,2037,125,26002,10063,3224,832
2610803010,26,108,3,10,Ukyo,2038,123,25066,9701,3108,802
2610803010,26,108,3,10,Ukyo,2039,122,24346,9422,3019,779
2610803010,26,108,3,10,Ukyo,2040,120,23440,9071,2907,750
2610803010,26,108,3,10,Ukyo,2041,118,22550,8727,2796,722
2610803010,26,108,3,10,Ukyo,2042,117,21864,8461,2711,700
2610803010,26,108,3,10,Ukyo,2043,115,21004,8129,2605,672
2610803010,26,108,3,10,Ukyo,2044,113,20161,7802,2500,645
2610803010,26,108,3,10,Ukyo,2045,112,19509,7550,2419,624
2610803010,26,108,3,10,Ukyo,2046,110,18695,7235,2318,598
2610803010,26,108,3,10,Ukyo,2047,109,18065,6991,2240,578
2610803010,26,108,3,10,Ukyo,2048,107,17281,6688,2143,553
2610803010,26,108,3,10,Ukyo,2049,105,16514,6391,2048,528
2610803010,26,108,3,10,Ukyo,2050,104,15916,6160,1974,509
2610804001,26,108,4,1,Ukyo,2030,27,6416,2483,796,205
2610804001,26,108,4,1,Ukyo,2031,26,6068,2348,752,194
2610804001,26,108,4,1,Ukyo,2032,26,5958,2306,739,191
2610804001,26,108,4,1,Ukyo,2033,25,5623,2176,697,180
2610804001,26,108,4,1,Ukyo,2034,25,5518,2135,684,177
2610804001,26,108,4,1,Ukyo,2035,25,5412,2094,671,173
2610804001,26,108,4,1,Ukyo,2036,24,5094,1971,632,163
2610804001,26,108,4,1,Ukyo,2037,24,4992,1932,619,160
2610804001,26,108,4,1,Ukyo,2038,24,4891,1893,606,157
2610804001,26,108,4,1,Ukyo,2039,23,4590,1776,569,147
2610804001,26,108,4,1,Ukyo,2040,23,4493,1739,557,144
2610804001,26,108,4,1,Ukyo,2041,22,4204,1627,521,135
2610804001,26,108,4,1,Ukyo,2042,22,4111,1591,510,132
2610804001,26,108,4,1,Ukyo,2043,22,4018,1555,498,129
2610804001,26,108,4,1,Ukyo,2044,21,3747,1450,465,120
2610804001,26,108,4,1,Ukyo,2045,21,3658,1416,454,117
2610804001,26,108,4,1,Ukyo,2046,21,3569,1381,443,114
2610804001,26,108,4,1,Ukyo,2047,20,3315,1283,411,106
2610804001,26,108,4,1,Ukyo,2048,20,3230,1250,401,103
2610804001,26,108,4,1,Ukyo,2049,19,2988,1156,371,96
2610804001,26,108,4,1,Ukyo,2050,19,2908,1125,361,93
2610804002,26,108,4,2,Ukyo,2030,35,8317,3219,1031,266
2610804002,26,108,4,2,Ukyo,2031,41,9569,3703,1187,306
2610804002,26,108,4,2,Ukyo,2032,46,10541,4080,1307,337
2610804002,26,108,4,2,Ukyo,2033,52,11697,4527,1450,374
2610804002,26,108,4,2,Ukyo,2034,57,12580,4869,1560,403
2610804002,26,108,4,2,Ukyo,2035,63,13638,5278,1691,436
2610804002,26,108,4,2,Ukyo,2036,69,14645,5668,1816,469
2610804002,26,108,4,2,Ukyo,2037,74,15393,5957,1909,493
2610804002,26,108,4,2,Ukyo,2038,80,16303,6309,2022,522
2610804002,26,108,4,2,Ukyo,2039,85,16963,6565,2103,543
2610804002,26,108,4,2,Ukyo,2040,91,17775,6879,2204,569
2610804002,26,108,4,2,Ukyo,2041,97,18537,7174,2299,593
2610804002,26,108,4,2,Ukyo,2042,102,19061,7377,2364,610
2610804002,26,108,4,2,Ukyo,2043,108,19726,7634,2446,631
2610804002,26,108,4,2,Ukyo,2044,113,20161,7802,2500,645
2610804002,26,108,4,2,Ukyo,2045,119,20728,8022,2570,663
2610804002,26,108,4,2,Ukyo,2046,125,21245,8222,2634,680
2610804002,26,108,4,2,Ukyo,2047,130,21545,8338,2672,689
2610804002,26,108,4,2,Ukyo,2048,136,21964,8500,2724,703
2610804002,26,108,4,2,Ukyo,2049,141,22175,8582,2750,710
2610804002,26,108,4,2,Ukyo,2050,147,22497,8706,2790,720
2610804003,26,108,4,3,Ukyo,2030,11,2614,1012,324,84
2610804003,26,108,4,3,Ukyo,2031,11,2567,994,318,82
2610804003,26,108,4,3,Ukyo,2032,10,2292,887,284,73
2610804003,26,108,4,3,Ukyo,2033,10,2249,870,279,72
2610804003,26,108,4,3,Ukyo,2034,9,1986,769,246,64
2610804003,26,108,4,3,Ukyo,2035,9,1948,754,242,62
2610804003,26,108,4,3,Ukyo,2036,9,1910,739,237,61
2610804003,26,108,4,3,Ukyo,2037,8,1664,644,206,53
2610804003,26,108,4,3,Ukyo,2038,8,1630,631,202,52
2610804003,26,108,4,3,Ukyo,2039,7,1397,541,173,45
2610804003,26,108,4,3,Ukyo,2040,7,1367,529,170,44
2610804003,26,108,4,3,Ukyo,2041,7,1338,518,166,43
2610804003,26,108,4,3,Ukyo,2042,6,1121,434,139,36
2610804003,26,108,4,3,Ukyo,2043,6,1096,424,136,35
2610804003,26,108,4,3,Ukyo,2044,5,892,345,111,29
2610804003,26,108,4,3,Ukyo,2045,5,871,337,108,28
2610804003,26,108,4,3,Ukyo,2046,5,850,329,105,27
2610804003,26,108,4,3,Ukyo,2047,4,663,257,82,21
2610804003,26,108,4,3,Ukyo,2048,4,646,250,80,21
2610804003,26,108,4,3,Ukyo,2049,3,472,183,59,15
2610804003,26,108,4,3,Ukyo,2050,3,459,178,57,15
2610804004,26,108,4,4,Ukyo,2030,44,10455,4046,1296,335
2610804004,26,108,4,4,Ukyo,2031,43,10036,3884,1244,321
2610804004,26,108,4,4,Ukyo,2032,42,9625,3725,1193,308
2610804004,26,108,4,4,Ukyo,2033,41,9222,3569,1144,295
2610804004,26,108,4,4,Ukyo,2034,41,9049,3502,1122,290
2610804004,26,108,4,4,Ukyo,2035,40,8659,3351,1074,277
2610804004,26,108,4,4,Ukyo,2036,39,8278,3203,1026,265
2610804004,26,108,4,4,Ukyo,2037,38,7905,3059,980,253
2610804004,26,108,4,4,Ukyo,2038,37,7540,2918,935,241
2610804004,26,108,4,4,Ukyo,2039,36,7184,2780,891,230
2610804004,26,108,4,4,Ukyo,2040,35,6837,2646,848,219
2610804004,26,108,4,4,Ukyo,2041,34,6497,2515,806,208
2610804004,26,108,4,4,Ukyo,2042,33,6167,2387,765,197
2610804004,26,108,4,4,Ukyo,2043,32,5845,2262,725,187
2610804004,26,108,4,4,Ukyo,2044,31,5531,2140,686,177
2610804004,26,108,4,4,Ukyo,2045,30,5226,2022,648,167
2610804004,26,108,4,4,Ukyo,2046,29,4929,1907,611,158
2610804004,26,108,4,4,Ukyo,2047,29,4806,1860,596,154
2610804004,26,108,4,4,Ukyo,2048,28,4522,1750,561,145
2610804004,26,108,4,4,Ukyo,2049,27,4246,1643,527,136
2610804004,26,108,4,4,Ukyo,2050,26,3979,1540,493,127
2610804005,26,108,4,5,Ukyo,2030,14,3327,1287,413,106
2610804005,26,108,4,5,Ukyo,2031,13,3034,1174,376,97
2610804005,26,108,4,5,Ukyo,2032,13,2979,1153,369,95
2610804005,26,108,4,5,Ukyo,2033,12,2699,1045,335,86
2610804005,26,108,4,5,Ukyo,2034,12,2648,1025,328,85
2610804005,26,108,4,5,Ukyo,2035,11,2381,922,295,76
2610804005,26,108,4,5,Ukyo,2036,11,2335,904,290,75
2610804005,26,108,4,5,Ukyo,2037,11,2288,886,284,73
2610804005,26,108,4,5,Ukyo,2038,10,2038,789,253,65
2610804005,26,108,4,5,Ukyo,2039,10,1996,772,247,64
2610804005,26,108,4,5,Ukyo,2040,9,1758,680,218,56
2610804005,26,108,4,5,Ukyo,2041,9,1720,666,213,55
2610804005,26,108,4,5,Ukyo,2042,8,1495,579,185,48
2610804005,26,108,4,5,Ukyo,2043,8,1461,565,181,47
2610804005,26,108,4,5,Ukyo,2044,7,1249,483,155,40
2610804005,26,108,4,5,Ukyo,2045,7,1219,472,151,39
2610804005,26,108,4,5,Ukyo,2046,7,1190,460,148,38
2610804005,26,108,4,5,Ukyo,2047,6,994,385,123,32
2610804005,26,108,4,5,Ukyo,2048,6,969,375,120,31
2610804005,26,108,4,5,Ukyo,2049,5,786,304,98,25
2610804005,26,108,4,5,Ukyo,2050,5,765,296,95,24
2610804006,26,108,4,6,Ukyo,2030,97,23049,8920,2858,738
2610804006,26,108,4,6,Ukyo,2031,96,22406,8671,2778,717
2610804006,26,108,4,6,Ukyo,2032,95,21770,8425,2700,697
2610804006,26,108,4,6,Ukyo,2033,94,21144,8183,2622,677
2610804006,26,108,4,6,Ukyo,2034,93,20526,7943,2545,657
2610804006,26,108,4,6,Ukyo,2035,92,19916,7707,2470,637
2610804006,26,108,4,6,Ukyo,2036,91,19315,7475,2395,618
2610804006,26,108,4,6,Ukyo,2037,90,18722,7245,2321,599
2610804006,26,108,4,6,Ukyo,2038,89,18137,7019,2249,580
2610804006,26,108,4,6,Ukyo,2039,88,17561,6796,2178,562
2610804006,26,108,4,6,Ukyo,2040,88,17189,6652,2131,550
2610804006,26,108,4,6,Ukyo,2041,87,16626,6434,2062,532
2610804006,26,108,4,6,Ukyo,2042,86,16071,6220,1993,514
2610804006,26,108,4,6,Ukyo,2043,85,15525,6008,1925,497
2610804006,26,108,4,6,Ukyo,2044,84,14987,5800,1858,480
2610804006,26,108,4,6,Ukyo,2045,83,14458,5595,1793,463
2610804006,26,108,4,6,Ukyo,2046,82,13937,5393,1728,446
2610804006,26,108,4,6,Ukyo,2047,81,13424,5195,1665,430
2610804006,26,108,4,6,Ukyo,2048,80,12920,5000,1602,413
2610804006,26,108,4,6,Ukyo,2049,80,12582,4869,1560,403
2610804006,26,108,4,6,Ukyo,2050,79,12090,4679,1499,387
2610804007,26,108,4,7,Ukyo,2030,79,18772,7265,2328,601
2610804007,26,108,4,7,Ukyo,2031,77,17971,6955,2228,575
2610804007,26,108,4,7,Ukyo,2032,74,16958,6563,2103,543
2610804007,26,108,4,7,Ukyo,2033,72,16195,6268,2008,518
2610804007,26,108,4,7,Ukyo,2034,69,15229,5893,1888,487
2610804007,26,108,4,7,Ukyo,2035,67,14504,5613,1798,464
2610804007,26,108,4,7,Ukyo,2036,65,13796,5339,1711,441
2610804007,26,108,4,7,Ukyo,2037,62,12897,4991,1599,413
2610804007,26,108,4,7,Ukyo,2038,60,12227,4732,1516,391
2610804007,26,108,4,7,Ukyo,2039,57,11375,4402,1410,364
2610804007,26,108,4,7,Ukyo,2040,55,10743,4158,1332,344
2610804007,26,108,4,7,Ukyo,2041,53,10128,3920,1256,324
2610804007,26,108,4,7,Ukyo,2042,50,9344,3616,1159,299
2610804007,26,108,4,7,Ukyo,2043,48,8767,3393,1087,281
2610804007,26,108,4,7,Ukyo,2044,45,8029,3107,996,257
2610804007,26,108,4,7,Ukyo,2045,43,7490,2899,929,240
2610804007,26,108,4,7,Ukyo,2046,41,6968,2697,864,223
2610804007,26,108,4,7,Ukyo,2047,38,6298,2437,781,202
2610804007,26,108,4,7,Ukyo,2048,36,5814,2250,721,186
2610804007,26,108,4,7,Ukyo,2049,33,5190,2009,644,166
2610804007,26,108,4,7,Ukyo,2050,31,4744,1836,588,152
2610804008,26,108,4,8,Ukyo,2030,114,27089,10483,3359,867
2610804008,26,108,4,8,Ukyo,2031,111,25906,10026,3212,829
2610804008,26,108,4,8,Ukyo,2032,107,24520,9489,3041,785
2610804008,26,108,4,8,Ukyo,2033,104,23393,9053,2901,749
2610804008,26,108,4,8,Ukyo,2034,100,22071,8541,2737,706
2610804008,26,108,4,8,Ukyo,2035,97,20998,8126,2604,672
2610804008,26,108,4,8,Ukyo,2036,93,19739,7639,2448,632
2610804008,26,108,4,8,Ukyo,2037,90,18722,7245,2321,599
2610804008,26,108,4,8,Ukyo,2038,86,17526,6783,2173,561
2610804008,26,108,4,8,Ukyo,2039,83,16564,6410,2054,530
2610804008,26,108,4,8,Ukyo,2040,79,15431,5972,1913,494
2610804008,26,108,4,8,Ukyo,2041,76,14524,5621,1801,465
2610804008,26,108,4,8,Ukyo,2042,72,13455,5207,1668,431
2610804008,26,108,4,8,Ukyo,2043,69,12603,4877,1563,403
2610804008,26,108,4,8,Ukyo,2044,65,11597,4488,1438,371
2610804008,26,108,4,8,Ukyo,2045,62,10800,4179,1339,346
2610804008,26,108,4,8,Ukyo,2046,58,9858,3815,1222,315
2610804008,26,108,4,8,Ukyo,2047,55,9115,3528,1130,292
2610804008,26,108,4,8,Ukyo,2048,51,8237,3188,1021,264
2610804008,26,108,4,8,Ukyo,2049,48,7549,2921,936,242
2610804008,26,108,4,8,Ukyo,2050,44,6734,2606,835,215
2610804009,26,108,4,9,Ukyo,2030,48,11406,4414,1414,365
2610804009,26,108,4,9,Ukyo,2031,47,10969,4245,1360,351
2610804009,26,108,4,9,Ukyo,2032,46,10541,4080,1307,337
2610804009,26,108,4,9,Ukyo,2033,44,9897,3830,1227,317
2610804009,26,108,4,9,Ukyo,2034,43,9490,3673,1177,304
2610804009,26,108,4,9,Ukyo,2035,41,8876,3435,1101,284
2610804009,26,108,4,9,Ukyo,2036,40,8490,3286,1053,272
2610804009,26,108,4,9,Ukyo,2037,38,7905,3059,980,253
2610804009,26,108,4,9,Ukyo,2038,37,7540,2918,935,241
2610804009,26,108,4,9,Ukyo,2039,36,7184,2780,891,230
2610804009,26,108,4,9,Ukyo,2040,34,6641,2570,824,213
2610804009,26,108,4,9,Ukyo,2041,33,6306,2441,782,202
2610804009,26,108,4,9,Ukyo,2042,31,5793,2242,718,185
2610804009,26,108,4,9,Ukyo,2043,30,5479,2121,679,175
2610804009,26,108,4,9,Ukyo,2044,29,5174,2002,642,166
2610804009,26,108,4,9,Ukyo,2045,27,4703,1820,583,150
2610804009,26,108,4,9,Ukyo,2046,26,4419,1710,548,141
2610804009,26,108,4,9,Ukyo,2047,24,3978,1539,493,127
2610804009,26,108,4,9,Ukyo,2048,23,3715,1438,461,119
2610804009,26,108,4,9,Ukyo,2049,21,3303,1278,410,106
2610804009,26,108,4,9,Ukyo,2050,20,3061,1185,380,98
2610804010,26,108,4,10,Ukyo,2030,41,9742,3770,1208,312
2610804010,26,108,4,10,Ukyo,2031,40,9336,3613,1158,299
2610804010,26,108,4,10,Ukyo,2032,39,8937,3459,1108,286
2610804010,26,108,4,10,Ukyo,2033,38,8547,3308,1060,274
2610804010,26,108,4,10,Ukyo,2034,37,8166,3160,1013,261
2610804010,26,108,4,10,Ukyo,2035,36,7793,3016,966,249
2610804010,26,108,4,10,Ukyo,2036,35,7429,2875,921,238
2610804010,26,108,4,10,Ukyo,2037,34,7073,2737,877,226
2610804010,26,108,4,10,Ukyo,2038,33,6725,2603,834,215
2610804010,26,108,4,10,Ukyo,2039,32,6386,2471,792,204
2610804010,26,108,4,10,Ukyo,2040,31,6055,2343,751,194
2610804010,26,108,4,10,Ukyo,2041,30,5733,2219,711,183
2610804010,26,108,4,10,Ukyo,2042,30,5606,2170,695,179
2610804010,26,108,4,10,Ukyo,2043,29,5297,2050,657,169
2610804010,26,108,4,10,Ukyo,2044,28,4996,1933,619,160
2610804010,26,108,4,10,Ukyo,2045,27,4703,1820,583,150
2610804010,26,108,4,10,Ukyo,2046,26,4419,1710,548,141
2610804010,26,108,4,10,Ukyo,2047,25,4143,1603,514,133
2610804010,26,108,4,10,Ukyo,2048,24,3876,1500,481,124
2610804010,26,108,4,10,Ukyo,2049,23,3617,1400,449,116
2610804010,26,108,4,10,Ukyo,2050,22,3367,1303,418,108
2610804011,26,108,4,11,Ukyo,2030,54,12832,4966,1591,411
2610804011,26,108,4,11,Ukyo,2031,52,12136,4697,1505,388
2610804011,26,108,4,11,Ukyo,2032,51,11687,4523,1449,374
2610804011,26,108,4,11,Ukyo,2033,50,11247,4352,1395,360
2610804011,26,108,4,11,Ukyo,2034,48,10594,4100,1314,339
2610804011,26,108,4,11,Ukyo,2035,47,10174,3937,1262,326
2610804011,26,108,4,11,Ukyo,2036,46,9763,3778,1211,312
2610804011,26,108,4,11,Ukyo,2037,44,9153,3542,1135,293
2610804011,26,108,4,11,Ukyo,2038,43,8763,3391,1087,280
2610804011,26,108,4,11,Ukyo,2039,42,8382,3244,1039,268
2610804011,26,108,4,11,Ukyo,2040,40,7813,3024,969,250
2610804011,26,108,4,11,Ukyo,2041,39,7453,2884,924,238
2610804011,26,108,4,11,Ukyo,2042,37,6914,2676,857,221
2610804011,26,108,4,11,Ukyo,2043,36,6575,2545,815,210
2610804011,26,108,4,11,Ukyo,2044,35,6245,2417,774,200
2610804011,26,108,4,11,Ukyo,2045,33,5748,2225,713,184
2610804011,26,108,4,11,Ukyo,2046,32,5439,2105,674,174
2610804011,26,108,4,11,Ukyo,2047,31,5138,1988,637,164
2610804011,26,108,4,11,Ukyo,2048,29,4684,1813,581,150
2610804011,26,108,4,11,Ukyo,2049,28,4404,1704,546,141
2610804011,26,108,4,11,Ukyo,2050,27,4132,1599,512,132
2610804012,26,108,4,12,Ukyo,2030,137,32554,12598,4037,1042
2610804012,26,108,4,12,Ukyo,2031,187,43644,16890,5412,1397
2610804012,26,108,4,12,Ukyo,2032,237,54312,21019,6735,1738
2610804012,26,108,4,12,Ukyo,2033,288,64781,25070,8033,2073
2610804012,26,108,4,12,Ukyo,2034,338,74598,28870,9250,2387
2610804012,26,108,4,12,Ukyo,2035,388,83993,32505,10415,2688
2610804012,26,108,4,12,Ukyo,2036,439,93177,36059,11554,2982
2610804012,26,108,4,12,Ukyo,2037,489,101721,39366,12613,3255
2610804012,26,108,4,12,Ukyo,2038,539,109843,42509,13620,3515
2610804012,26,108,4,12,Ukyo,2039,589,117541,45488,14575,3761
2610804012,26,108,4,12,Ukyo,2040,640,125012,48380,15502,4000
2610804012,26,108,4,12,Ukyo,2041,690,131861,51030,16351,4220
2610804012,26,108,4,12,Ukyo,2042,740,138287,53517,17148,4425
2610804012,26,108,4,12,Ukyo,2043,791,144472,55911,17915,4623
2610804012,26,108,4,12,Ukyo,2044,841,150048,58069,18606,4802
2610804012,26,108,4,12,Ukyo,2045,891,155201,60063,19245,4966
2610804012,26,108,4,12,Ukyo,2046,942,160101,61959,19853,5123
2610804012,26,108,4,12,Ukyo,2047,992,164404,63624,20386,5261
2610804012,26,108,4,12,Ukyo,2048,1042,168284,65126,20867,5385
2610804012,26,108,4,12,Ukyo,2049,1093,171898,66525,21315,5501
2610804012,26,108,4,12,Ukyo,2050,1143,174928,67697,21691,5598
2610804013,26,108,4,13,Ukyo,2030,111,26376,10207,3271,844
2610804013,26,108,4,13,Ukyo,2031,110,25673,9935,3183,822
2610804013,26,108,4,13,Ukyo,2032,109,24979,9667,3097,799
2610804013,26,108,4,13,Ukyo,2033,107,24068,9314,2984,770
2610804013,26,108,4,13,Ukyo,2034,106,23395,9054,2901,749
2610804013,26,108,4,13,Ukyo,2035,105,22730,8797,2819,727
2610804013,26,108,4,13,Ukyo,2036,104,22074,8543,2737,706
2610804013,26,108,4,13,Ukyo,2037,102,21218,8211,2631,679
2610804013,26,108,4,13,Ukyo,2038,101,20583,7966,2552,659
2610804013,26,108,4,13,Ukyo,2039,100,19956,7723,2475,639
2610804013,26,108,4,13,Ukyo,2040,98,19143,7408,2374,613
2610804013,26,108,4,13,Ukyo,2041,97,18537,7174,2299,593
2610804013,26,108,4,13,Ukyo,2042,96,17940,6943,2225,574
2610804013,26,108,4,13,Ukyo,2043,95,17351,6715,2152,555
2610804013,26,108,4,13,Ukyo,2044,93,16593,6421,2057,531
2610804013,26,108,4,13,Ukyo,2045,92,16025,6202,1987,513
2610804013,26,108,4,13,Ukyo,2046,91,15466,5985,1918,495
2610804013,26,108,4,13,Ukyo,2047,89,14750,5708,1829,472
2610804013,26,108,4,13,Ukyo,2048,88,14212,5500,1762,455
2610804013,26,108,4,13,Ukyo,2049,87,13683,5295,1697,438
2610804013,26,108,4,13,Ukyo,2050,86,13162,5094,1632,421
2610804014,26,108,4,14,Ukyo,2030,20,4752,1839,589,152
2610804014,26,108,4,14,Ukyo,2031,20,4668,1806,579,149
2610804014,26,108,4,14,Ukyo,2032,19,4354,1685,540,139
2610804014,26,108,4,14,Ukyo,2033,19,4274,1654,530,137
2610804014,26,108,4,14,Ukyo,2034,18,3973,1537,493,127
2610804014,26,108,4,14,Ukyo,2035,18,3897,1508,483,125
2610804014,26,108,4,14,Ukyo,2036,17,3608,1396,447,115
2610804014,26,108,4,14,Ukyo,2037,17,3536,1369,439,113
2610804014,26,108,4,14,Ukyo,2038,16,3261,1262,404,104
2610804014,26,108,4,14,Ukyo,2039,16,3193,1236,396,102
2610804014,26,108,4,14,Ukyo,2040,15,2930,1134,363,94
2610804014,26,108,4,14,Ukyo,2041,15,2867,1109,355,92
2610804014,26,108,4,14,Ukyo,2042,14,2616,1012,324,84
2610804014,26,108,4,14,Ukyo,2043,14,2557,990,317,82
2610804014,26,108,4,14,Ukyo,2044,13,2319,898,288,74
2610804014,26,108,4,14,Ukyo,2045,13,2264,876,281,72
2610804014,26,108,4,14,Ukyo,2046,12,2040,789,253,65
2610804014,26,108,4,14,Ukyo,2047,12,1989,770,247,64
2610804014,26,108,4,14,Ukyo,2048,11,1777,688,220,57
2610804014,26,108,4,14,Ukyo,2049,11,1730,670,215,55
2610804014,26,108,4,14,Ukyo,2050,10,1530,592,190,49
2610804015,26,108,4,15,Ukyo,2030,25,5941,2299,737,190
2610804015,26,108,4,15,Ukyo,2031,27,6302,2439,781,202
2610804015,26,108,4,15,Ukyo,2032,28,6417,2483,796,205
2610804015,26,108,4,15,Ukyo,2033,30,6748,2611,837,216
2610804015,26,108,4,15,Ukyo,2034,31,6842,2648,848,219
2610804015,26,108,4,15,Ukyo,2035,33,7144,2765,886,229
2610804015,26,108,4,15,Ukyo,2036,35,7429,2875,921,238
2610804015,26,108,4,15,Ukyo,2037,36,7489,2898,929,240
2610804015,26,108,4,15,Ukyo,2038,38,7744,2997,960,248
2610804015,26,108,4,15,Ukyo,2039,40,7982,3089,990,255
2610804015,26,108,4,15,Ukyo,2040,41,8009,3099,993,256
2610804015,26,108,4,15,Ukyo,2041,43,8217,3180,1019,263
2610804015,26,108,4,15,Ukyo,2042,44,8222,3182,1020,263
2610804015,26,108,4,15,Ukyo,2043,46,8402,3251,1042,269
2610804015,26,108,4,15,Ukyo,2044,48,8564,3314,1062,274
2610804015,26,108,4,15,Ukyo,2045,49,8535,3303,1058,273
2610804015,26,108,4,15,Ukyo,2046,51,8668,3354,1075,277
2610804015,26,108,4,15,Ukyo,2047,53,8784,3399,1089,281
2610804015,26,108,4,15,Ukyo,2048,54,8721,3375,1081,279
2610804015,26,108,4,15,Ukyo,2049,56,8807,3408,1092,282
2610804015,26,108,4,15,Ukyo,2050,57,8723,3376,1082,279
2610804016,26,108,4,16,Ukyo,2030,3,713,276,88,23
2610804016,26,108,4,16,Ukyo,2031,3,700,271,87,22
2610804016,26,108,4,16,Ukyo,2032,3,687,266,85,22
2610804016,26,108,4,16,Ukyo,2033,3,675,261,84,22
2610804016,26,108,4,16,Ukyo,2034,3,662,256,82,21
2610804016,26,108,4,16,Ukyo,2035,3,649,251,81,21
2610804016,26,108,4,16,Ukyo,2036,3,637,246,79,20
2610804016,26,108,4,16,Ukyo,2037,3,624,242,77,20
2610804016,26,108,4,16,Ukyo,2038,3,611,237,76,20
2610804016,26,108,4,16,Ukyo,2039,3,599,232,74,19
2610804016,26,108,4,16,Ukyo,2040,3,586,227,73,19
