KEY,PREF,CITY,KCITY,RCOM,AIRTEMP,PRECIP,WIND,SOC,SAND,pH,CEC,NSTOCK,SOILTEMP
2620310008,26,203,10,008,14.25,139.31,1.67,71.62,0.35,5.08,266.12,674.96,14.35
2620310009,26,203,10,009,13.77,138.95,1.64,73.35,0.36,4.98,257.98,659.56,12.95
2620310010,26,203,10,010,13.96,139.74,1.67,78.26,0.37,4.98,252.53,675.7,12.69
2620310011,26,203,10,011,14.02,139.43,1.69,76.22,0.36,5.06,263.78,684.53,13.34
2620310012,26,203,10,012,14.22,140.22,1.67,85.81,0.37,4.95,251.11,679.04,12.71
2620311001,26,203,11,001,14.11,141.25,1.78,72.25,0.35,4.97,272.53,622.43,12.93
2620311002,26,203,11,002,14.03,143.47,1.81,73.8,0.34,4.98,276.67,620.63,13.26
2620311003,26,203,11,003,13.78,147.93,1.85,73.95,0.32,4.96,273.26,608.41,12.88
2620311004,26,203,11,004,13.87,141.29,1.78,73.88,0.35,4.92,275.42,635.17,12.79
2620311005,26,203,11,005,13.5,151.57,1.87,73.17,0.33,4.91,274.17,589.81,12.22
2620311006,26,203,11,006,13.42,143.42,1.76,77.61,0.34,4.93,269.35,634.49,12.23
2620311007,26,203,11,007,13.79,144.39,1.78,75.49,0.32,4.99,276.34,622.57,12.91
2620311008,26,203,11,008,13.34,148.06,1.82,76.82,0.31,4.95,286.55,613.68,12.54
2620312001,26,203,12,001,13.86,153.87,1.88,72.71,0.31,4.95,284.08,594.42,12.97
2620312002,26,203,12,002,12.79,155.6,1.85,76.48,0.31,4.86,278.57,591.67,11.53
2620312003,26,203,12,003,13.85,158.35,1.9,73.28,0.32,4.96,278.1,585.1,12.62
2620312004,26,203,12,004,12.67,160.49,1.9,74.25,0.31,4.94,282.88,585.81,12.48
2620312005,26,203,12,005,14.11,159.95,1.9,74.88,0.3,4.93,281.32,582.88,12.57
2620312006,26,203,12,006,13.96,161.5,1.9,77.0,0.3,4.95,280.42,578.67,12.4
2620312007,26,203,12,007,13.08,162.72,1.9,79.14,0.3,5.0,283.1,574.62,11.92
2620312008,26,203,12,008,13.32,161.89,1.9,75.62,0.29,5.04,280.5,581.88,12.77
2620312009,26,203,12,009,12.91,164.51,1.91,78.37,0.29,4.94,281.58,559.84,12.17
2620312010,26,203,12,010,13.61,164.32,1.91,77.47,0.28,4.91,279.37,568.43,12.55
2620312011,26,203,12,011,13.73,162.78,1.91,73.14,0.27,5.09,267.71,614.14,14.08
2620312012,26,203,12,012,13.19,157.45,1.88,75.71,0.27,5.04,293.53,605.59,13.38
2620312013,26,203,12,013,14.09,162.9,1.9,74.16,0.28,5.01,287.68,594.79,12.52
2620312014,26,203,12,014,12.43,159.09,1.88,73.91,0.3,4.91,271.91,577.52,11.26
2620312015,26,203,12,015,13.47,160.4,1.9,73.0,0.28,5.05,280.09,598.73,12.71
2620312016,26,203,12,016,14.0,161.12,1.9,72.53,0.28,4.94,275.53,583.73,13.2
2620312017,26,203,12,017,13.92,163.43,1.91,73.82,0.28,5.0,267.88,592.52,13.87
2620312018,26,203,12,018,13.12,162.2,1.9,71.45,0.29,4.96,270.35,576.35,13.28
2620312019,26,203,12,019,13.62,164.61,1.91,77.07,0.28,4.9,273.79,566.28,12.66
2620312020,26,203,12,020,13.72,166.22,1.92,79.16,0.27,4.95,280.42,558.39,12.59
2620312021,26,203,12,021,13.05,166.13,1.92,79.34,0.27,4.89,305.96,563.06,11.94
2620312022,26,203,12,022,13.62,168.46,1.93,80.09,0.26,4.87,297.57,547.96,12.46
2620312023,26,203,12,023,13.31,167.99,1.95,75.07,0.3,4.8,289.87,535.16,11.96
2620312024,26,203,12,024,12.78,169.55,1.93,79.61,0.28,4.83,306.39,550.53,11.47
2620312025,26,203,12,025,12.78,169.2,1.9,77.29,0.31,4.78,348.06,565.62,11.35
2620313001,26,203,13,001,14.02,163.67,1.91,72.17,0.28,5.03,280.33,609.0,14.14
2620313002,26,203,13,002,12.55,162.1,1.88,75.29,0.34,4.86,288.09,569.0,11.46
2620313003,26,203,13,003,14.03,165.02,1.89,73.21,0.28,5.04,283.93,567.43,13.87
2620313004,26,203,13,004,13.58,164.06,1.89,73.0,0.31,4.87,284.09,574.36,13.4
2620313005,26,203,13,005,12.93,164.13,1.85,77.3,0.34,4.87,295.32,566.55,11.97
2620313006,26,203,13,006,12.03,163.3,1.78,80.88,0.33,4.93,281.61,600.09,10.73
2620313007,26,203,13,007,13.51,164.4,1.88,75.62,0.3,5.01,288.88,580.0,13.58
2620313008,26,203,13,008,13.51,164.92,1.88,73.38,0.29,5.11,288.5,584.0,13.75
2620313009,26,203,13,009,13.58,166.12,1.9,76.92,0.29,4.98,295.52,571.65,12.33
2620313010,26,203,13,010,13.77,167.24,1.89,77.07,0.3,5.08,298.86,619.36,13.14
2620313011,26,203,13,011,13.23,167.87,1.9,78.38,0.33,4.91,327.38,588.24,12.49
2620313012,26,203,13,012,11.93,163.94,1.8,81.6,0.31,4.97,287.98,605.34,10.75
2620313013,26,203,13,013,12.92,167.37,1.86,77.66,0.33,4.79,299.29,561.82,11.54
2620313014,26,203,13,014,13.22,168.66,1.89,74.04,0.33,4.81,315.09,559.52,12.09
2620313015,26,203,13,015,13.31,168.98,1.88,72.68,0.35,4.79,340.14,562.36,12.3
2620313016,26,203,13,016,13.29,168.13,1.88,75.14,0.34,4.78,354.8,563.41,12.09
2620313017,26,203,13,017,12.9,168.42,1.88,76.88,0.35,4.76,360.17,563.85,11.63
2620401001,26,204,01,001,16.7,126.44,1.89,65.09,0.38,5.48,250.66,543.11,15.49
2620401002,26,204,01,002,16.49,126.94,1.82,63.87,0.38,5.46,250.57,543.11,15.07
2620401003,26,204,01,003,16.67,126.72,1.88,63.37,0.38,5.47,250.21,546.79,15.09
2620401004,26,204,01,004,16.2,127.13,1.8,62.52,0.38,5.41,251.55,539.24,14.44
2620401005,26,204,01,005,16.32,127.31,1.84,63.88,0.38,5.5,242.99,544.84,15.24
2620401006,26,204,01,006,16.67,127.25,1.87,69.35,0.36,5.6,253.22,546.91,16.18
2620401007,26,204,01,007,15.93,127.91,1.79,61.64,0.38,5.51,229.64,537.5,15.07
2620401008,26,204,01,008,15.96,128.09,1.8,62.0,0.39,5.42,237.17,542.5,14.88
2620401009,26,204,01,009,16.22,127.97,1.83,71.0,0.34,5.7,250.0,558.0,16.92
2620401010,26,204,01,010,16.01,127.36,1.8,61.39,0.39,5.42,247.91,539.39,14.26
2620401011,26,204,01,011,15.62,129.06,1.78,62.2,0.39,5.38,243.2,527.83,14.38
2620401012,26,204,01,012,15.27,131.46,1.8,58.2,0.36,5.32,230.11,535.07,13.57
2620401013,26,204,01,013,14.76,130.31,1.76,60.88,0.39,5.33,239.01,533.9,13.22
2620401014,26,204,01,014,15.21,128.86,1.68,60.26,0.37,5.33,229.57,540.4,13.92
2620401015,26,204,01,015,14.68,127.82,1.72,60.24,0.4,5.32,253.0,541.48,13.21
2620401016,26,204,01,016,14.78,127.39,1.59,62.29,0.39,5.29,243.55,543.45,13.43
2620401017,26,204,01,017,14.57,127.48,1.6,62.48,0.4,5.36,245.99,548.58,13.63
2620402001,26,204,02,001,16.66,125.7,1.9,82.25,0.32,5.75,259.12,552.88,16.8
2620402002,26,204,02,002,16.56,126.81,1.91,80.09,0.33,5.78,251.36,541.09,16.83
2620402003,26,204,02,003,15.88,129.14,1.92,83.0,0.34,5.8,257.5,531.5,16.86
2620402004,26,204,02,004,16.49,127.66,1.88,70.27,0.36,5.67,235.9,511.32,16.29
2620403001,26,204,03,001,16.22,130.82,1.8,63.43,0.37,5.34,231.0,523.43,15.3
2620403002,26,204,03,002,16.21,129.22,1.81,64.21,0.38,5.42,234.18,525.53,15.03
2620403003,26,204,03,003,16.61,126.51,1.85,67.66,0.37,5.53,236.64,522.49,15.46
2620403004,26,204,03,004,16.39,128.75,1.84,65.14,0.37,5.55,227.51,501.68,15.58
2620403005,26,204,03,005,16.4,130.49,1.8,67.0,0.38,5.53,228.33,525.33,15.4
2620403006,26,204,03,006,16.35,129.23,1.82,65.95,0.37,5.5,228.79,515.88,15.58
2620403007,26,204,03,007,16.23,130.04,1.82,64.43,0.37,5.5,224.34,503.11,15.68
2620403008,26,204,03,008,16.17,130.99,1.82,62.62,0.37,5.56,218.38,480.88,15.69
2620403009,26,204,03,009,16.3,130.16,1.83,67.72,0.36,5.64,230.06,501.17,16.09
2620403010,26,204,03,010,16.0,131.18,1.8,64.0,0.37,5.4,222.67,514.0,15.89
2620403011,26,204,03,011,15.4,132.0,1.81,58.41,0.36,5.38,223.66,516.5,14.71
2620404001,26,204,04,001,16.11,127.78,1.82,64.93,0.38,5.45,239.92,525.16,14.92
2620404002,26,204,04,002,16.09,128.33,1.82,63.57,0.39,5.41,241.56,526.49,14.65
2620404003,26,204,04,003,16.54,128.16,1.86,72.95,0.35,5.6,252.11,538.56,15.93
2620404004,26,204,04,004,16.39,127.16,1.85,67.28,0.37,5.5,242.56,528.17,15.24
2620404005,26,204,04,005,16.59,125.03,1.92,76.36,0.34,5.65,252.71,537.1,16.19
2620404006,26,204,04,006,16.57,126.54,1.95,88.0,0.32,5.8,258.8,566.5,16.8
2620404007,26,204,04,007,16.56,127.25,1.91,80.0,0.33,5.7,267.0,514.0,16.89
2620405001,26,204,05,001,16.41,128.51,1.85,60.44,0.38,5.57,220.44,481.56,15.75
2620405002,26,204,05,002,16.54,127.88,1.85,68.21,0.37,5.65,232.61,508.92,16.22
26205-9-99,26,205,-9,-99,15.44,158.93,1.55,90.0,0.32,5.4,281.0,641.0,13.85
2620501001,26,205,01,001,14.89,155.48,1.9,79.6,0.32,5.01,279.85,572.8,13.69
2620501002,26,205,01,002,14.94,156.57,1.75,75.73,0.32,4.95,287.32,577.23,13.55
2620501003,26,205,01,003,14.57,156.93,1.79,74.43,0.33,4.84,301.29,573.62,12.99
2620501004,26,205,01,004,14.43,157.29,1.73,72.72,0.33,4.88,302.67,566.78,12.79
2620501005,26,205,01,005,14.88,157.17,1.64,74.67,0.33,4.89,304.1,575.29,13.21
2620501006,26,205,01,006,14.57,156.93,1.6,74.14,0.32,4.89,300.29,584.86,14.01
2620501007,26,205,01,007,13.97,157.15,1.6,74.0,0.33,4.88,310.05,576.14,12.66
2620501008,26,205,01,008,13.83,156.65,1.5,74.0,0.33,4.84,295.46,585.9,12.81
2620501009,26,205,01,009,14.64,157.06,1.58,78.85,0.33,5.0,292.23,550.08,13.1
2620501010,26,205,01,010,14.84,156.47,1.56,73.78,0.32,4.91,300.78,582.08,13.05
2620502001,26,205,02,001,13.06,160.67,1.49,73.88,0.35,4.94,292.87,586.73,11.87
2620502002,26,205,02,002,12.27,165.41,1.54,77.62,0.34,4.99,298.75,599.06,11.59
2620502003,26,205,02,003,13.02,159.8,1.5,74.55,0.34,4.99,315.12,580.48,11.8
2620502004,26,205,02,004,13.17,160.42,1.5,73.29,0.34,4.87,305.3,585.38,11.57
2620502005,26,205,02,005,13.72,157.31,1.47,74.5,0.31,4.93,301.79,562.32,12.18
2620502006,26,205,02,006,14.45,157.02,1.45,74.03,0.31,4.93,310.78,563.67,12.13
2620502007,26,205,02,007,14.34,156.3,1.47,73.0,0.32,5.01,308.53,586.71,13.8
2620502008,26,205,02,008,15.02,156.59,1.47,74.8,0.32,5.16,318.0,594.0,14.58
2620502009,26,205,02,009,14.16,156.4,1.48,73.18,0.33,4.95,302.68,581.61,13.11
2620502010,26,205,02,010,13.74,155.17,1.5,71.89,0.33,4.87,311.79,562.55,12.13
2620503001,26,205,03,001,14.58,157.92,2.29,75.78,0.33,4.85,298.8,565.98,12.48
2620503002,26,205,03,002,14.43,157.49,2.29,76.65,0.32,4.93,311.06,571.29,12.36
2620503003,26,205,03,003,14.44,157.87,2.46,78.27,0.32,4.97,279.67,569.47,12.94
2620503004,26,205,03,004,14.84,158.5,2.7,91.0,0.28,5.4,263.0,613.0,15.21
2620503005,26,205,03,005,14.65,158.37,2.55,76.18,0.33,4.95,289.88,579.39,12.46
2620503006,26,205,03,006,14.86,158.16,2.66,74.95,0.34,4.88,277.05,559.6,12.88
2620504001,26,205,04,001,15.05,153.42,2.0,73.13,0.32,4.97,286.09,583.52,13.71
2620504002,26,205,04,002,15.18,153.5,2.09,73.37,0.31,4.95,286.63,596.16,13.06
2620504003,26,205,04,003,15.25,153.82,2.26,77.64,0.32,4.98,271.68,595.72,13.3
2620504004,26,205,04,004,14.78,152.75,2.27,71.4,0.32,4.84,283.6,568.9,13.0
2620504005,26,205,04,005,15.1,152.69,2.43,73.55,0.31,4.92,286.27,577.67,13.17
2620504006,26,205,04,006,15.32,155.2,2.05,72.69,0.32,5.02,298.69,581.85,14.01
2620504007,26,205,04,007,15.17,156.25,2.01,75.75,0.33,4.94,284.39,564.64,13.64
2620504008,26,205,04,008,14.88,156.47,1.91,74.75,0.33,4.84,297.0,558.5,13.52
2620504009,26,205,04,009,14.86,158.04,1.83,73.5,0.32,4.82,297.62,552.5,14.34
2620504010,26,205,04,010,14.88,157.19,1.94,73.35,0.32,4.88,299.06,565.1,12.83
2620504011,26,205,04,011,13.72,156.26,1.73,72.08,0.34,4.83,296.51,564.31,12.0
2620505001,26,205,05,001,14.99,156.82,1.58,77.81,0.33,4.93,275.75,609.69,13.53
2620505002,26,205,05,002,14.93,155.57,1.5,75.94,0.31,4.96,298.59,587.49,13.41
2620506001,26,205,06,001,14.99,163.48,1.77,72.85,0.33,4.98,274.62,595.08,13.33
2620506002,26,205,06,002,15.04,160.51,1.62,77.24,0.32,5.05,279.45,600.45,13.53
2620506003,26,205,06,003,14.61,163.05,1.62,71.92,0.32,4.95,285.25,576.0,13.4
2620506004,26,205,06,004,14.75,162.82,1.59,73.62,0.32,5.0,280.62,580.5,13.55
2620506005,26,205,06,005,14.85,161.47,1.55,76.4,0.32,5.02,282.5,607.1,13.68
2620506006,26,205,06,006,14.61,162.07,1.53,76.25,0.32,5.03,280.25,586.0,14.12
2620506007,26,205,06,007,14.82,161.28,1.53,79.0,0.32,5.4,270.5,628.5,15.07
2620506008,26,205,06,008,14.37,162.67,1.51,74.33,0.33,4.88,291.13,578.84,13.08
2620507001,26,205,07,001,14.88,165.44,1.88,74.22,0.33,4.88,286.41,586.0,13.5
2620507002,26,205,07,002,15.29,165.77,2.08,76.86,0.34,5.07,287.92,684.25,14.19
2620508001,26,205,08,001,12.73,179.87,1.47,78.41,0.34,4.72,343.79,580.45,10.94
2620508002,26,205,08,002,12.71,185.74,1.57,81.51,0.35,4.75,368.97,631.56,11.32
2620508003,26,205,08,003,13.05,177.84,1.5,79.14,0.34,4.76,338.73,617.01,11.84
2620508004,26,205,08,004,13.33,183.33,1.66,79.8,0.35,4.79,348.67,611.43,12.49
2620508005,26,205,08,005,14.36,169.67,1.78,72.96,0.34,4.87,297.84,588.21,13.26
2620508006,26,205,08,006,13.91,165.77,1.64,75.47,0.35,4.82,300.88,585.53,12.17
2620509001,26,205,09,001,14.76,181.55,2.2,80.69,0.35,4.83,297.38,727.31,13.06
2620509002,26,205,09,002,15.16,179.28,2.23,81.11,0.35,4.87,302.22,750.39,13.11
2620509003,26,205,09,003,15.53,179.21,2.68,84.08,0.35,4.91,282.44,775.22,13.52
2620509004,26,205,09,004,14.98,179.56,2.62,85.89,0.34,4.9,294.07,772.57,13.33
2620509005,26,205,09,005,15.12,177.89,2.24,72.82,0.34,4.78,296.11,606.96,12.84
2620509006,26,205,09,006,13.79,185.59,1.91,75.11,0.35,4.81,331.36,595.98,12.33
2620509007,26,205,09,007,14.4,180.9,1.97,74.7,0.34,4.77,324.96,600.52,12.31
2620509008,26,205,09,008,14.36,177.5,1.95,74.04,0.35,4.8,318.46,604.31,12.81
2620509009,26,205,09,009,15.24,169.42,2.28,70.27,0.33,4.84,277.41,578.54,13.51
2620510001,26,205,10,001,14.21,185.79,1.92,78.49,0.34,4.78,325.27,633.83,12.19
2620510002,26,205,10,002,12.91,186.96,1.71,81.19,0.34,4.71,368.55,626.53,11.14
2620510003,26,205,10,003,14.7,185.03,1.91,79.78,0.35,4.78,340.34,624.91,12.56
2620510004,26,205,10,004,14.79,183.48,2.01,78.18,0.33,4.89,314.94,666.88,12.95
2620510005,26,205,10,005,15.07,180.62,2.24,81.65,0.32,4.86,318.04,755.09,13.24
2620510006,26,205,10,006,15.16,180.3,2.31,77.61,0.34,4.92,290.33,707.94,13.34
2620599999,26,205,99,999,,,,,,,,,
2620601001,26,206,01,001,15.7,131.94,2.02,70.63,0.38,5.52,260.9,513.77,15.73
2620601002,26,206,01,002,15.75,132.69,1.99,75.0,0.38,5.6,266.0,514.0,16.25
2620601003,26,206,01,003,14.54,138.6,1.93,65.55,0.4,5.2,251.32,509.19,13.59
2620601004,26,206,01,004,15.61,132.95,1.96,77.0,0.37,5.5,272.0,495.0,14.77
2620601005,26,206,01,005,15.12,134.56,1.91,68.42,0.39,5.45,252.08,531.42,15.24
2620601006,26,206,01,006,15.43,133.69,1.94,74.95,0.38,5.49,260.42,516.95,15.93
2620601007,26,206,01,007,15.54,132.85,1.97,80.0,0.37,5.5,259.0,496.0,16.18
2620601008,26,206,01,008,15.44,133.81,1.94,76.4,0.38,5.42,264.6,526.4,16.04
2620601009,26,206,01,009,15.47,131.97,1.96,69.5,0.37,5.5,273.0,488.5,16.21
2620601010,26,206,01,010,15.59,132.29,1.96,69.23,0.39,5.42,259.23,524.31,16.06
2620602001,26,206,02,001,14.43,141.38,1.87,62.56,0.4,5.3,253.52,519.2,13.2
2620602002,26,206,02,002,13.96,148.55,1.91,64.59,0.39,5.18,257.21,484.35,12.72
2620602003,26,206,02,003,14.03,153.39,1.82,63.01,0.39,5.28,255.2,510.3,12.69
2620602004,26,206,02,004,14.29,143.88,1.65,62.03,0.39,5.32,254.07,510.48,13.41
2620602005,26,206,02,005,13.87,155.16,1.8,61.82,0.39,5.32,254.0,535.91,12.93
2620602006,26,206,02,006,13.33,156.17,1.73,67.68,0.41,5.24,258.81,553.42,11.78
2620602007,26,206,02,007,14.03,158.6,1.84,66.71,0.41,5.3,248.24,540.24,12.66
2620602008,26,206,02,008,13.59,158.68,1.91,66.46,0.41,5.36,249.51,553.23,13.0
2620602009,26,206,02,009,14.48,160.6,2.01,63.68,0.39,5.34,244.08,535.24,13.01
2620603001,26,206,03,001,13.4,142.74,1.49,66.85,0.4,5.25,260.89,551.02,13.04
2620603002,26,206,03,002,14.07,146.58,1.66,62.12,0.4,5.31,258.35,508.82,13.18
2620603003,26,206,03,003,13.54,152.11,1.62,67.19,0.4,5.3,263.48,555.16,12.42
2620603004,26,206,03,004,13.34,141.37,1.4,65.61,0.4,5.27,257.86,567.59,12.91
2620603005,26,206,03,005,13.81,140.29,1.54,62.68,0.39,5.24,257.82,502.79,13.36
2620603006,26,206,03,006,13.77,137.5,1.52,66.43,0.4,5.22,260.07,553.14,13.5
2620603007,26,206,03,007,13.18,137.26,1.47,65.18,0.4,5.13,259.45,534.59,12.97
2620603008,26,206,03,008,13.66,137.43,1.42,62.44,0.4,5.21,264.84,526.22,13.39
2620603009,26,206,03,009,13.39,136.61,1.36,64.68,0.39,5.24,262.11,558.16,12.99
2620604001,26,206,04,001,14.51,141.81,1.71,62.3,0.38,5.23,251.96,502.81,13.36
2620604002,26,206,04,002,14.3,140.26,1.71,62.73,0.39,5.27,255.82,512.91,14.96
2620604003,26,206,04,003,14.34,141.36,1.81,61.69,0.39,5.26,250.18,508.09,13.88
2620604004,26,206,04,004,14.06,137.61,1.61,65.63,0.39,5.25,253.95,535.05,13.84
2620604005,26,206,04,005,14.13,134.9,1.56,65.42,0.39,5.22,251.26,529.73,13.2
2620604006,26,206,04,006,14.87,137.03,1.83,65.73,0.38,5.33,248.45,519.09,14.99
2620604007,26,206,04,007,15.18,135.01,1.75,58.22,0.39,5.38,256.89,516.44,15.52
2620604008,26,206,04,008,15.21,135.94,1.84,64.09,0.38,5.42,256.36,526.73,15.41
2620604009,26,206,04,009,15.04,133.82,1.77,62.75,0.39,5.33,258.89,509.18,14.99
2620605004,26,206,05,004,15.38,132.25,1.9,71.17,0.38,5.52,262.17,484.67,16.15
2620605005,26,206,05,005,15.3,132.49,1.85,70.0,0.38,5.5,260.5,518.75,16.11
2620606002,26,206,06,002,14.91,132.25,1.73,64.91,0.38,5.47,266.45,525.45,15.99
2620606003,26,206,06,003,15.32,132.69,1.81,67.73,0.38,5.39,257.27,518.67,15.81
2620606004,26,206,06,004,14.95,130.79,1.74,63.49,0.38,5.16,251.37,518.86,14.22
2620606005,26,206,06,005,14.0,129.84,1.65,61.13,0.39,5.14,245.9,516.0,14.0
2620606006,26,206,06,006,14.63,131.24,1.65,61.41,0.38,5.25,240.73,500.23,14.54
2620606007,26,206,06,007,15.08,132.85,1.78,64.4,0.38,5.48,271.0,524.6,16.07
2620606009,26,206,06,009,14.24,132.45,1.58,63.83,0.39,5.15,255.93,504.87,13.37
2620607001,26,206,07,001,13.62,128.94,1.58,62.0,0.39,5.17,253.25,504.84,13.91
2620607002,26,206,07,002,13.52,130.56,1.54,64.59,0.4,5.15,250.07,508.04,13.45
2620607003,26,206,07,003,13.99,133.67,1.51,68.35,0.4,5.09,257.49,525.3,12.97
2620607004,26,206,07,004,13.35,131.71,1.47,67.05,0.39,5.2,255.85,542.83,13.11
2620607005,26,206,07,005,13.93,132.85,1.45,64.2,0.39,5.23,253.44,517.98,13.33
2620608001,26,206,08,001,12.37,132.97,1.57,70.89,0.41,5.01,265.59,590.81,11.99
2620608002,26,206,08,002,12.79,134.73,1.53,68.48,0.41,5.09,248.07,568.14,12.99
2620608003,26,206,08,003,11.95,139.06,1.66,71.86,0.42,5.06,236.96,596.14,11.86
2620609001,26,206,09,001,14.3,128.94,1.59,60.47,0.39,5.15,250.32,495.63,13.88
2620609002,26,206,09,002,13.61,128.89,1.6,65.07,0.39,5.09,247.88,524.4,13.2
2620609003,26,206,09,003,13.98,129.26,1.66,63.54,0.39,5.05,256.46,505.14,13.58
2620610001,26,206,10,001,15.44,131.18,1.94,73.73,0.36,5.43,267.8,461.73,16.18
2620610002,26,206,10,002,15.33,130.86,1.89,71.83,0.38,5.33,254.55,483.45,15.58
2620610003,26,206,10,003,15.21,131.48,1.83,67.0,0.38,5.2,249.0,501.17,15.13
2620610005,26,206,10,005,15.21,130.53,1.85,70.33,0.39,5.19,244.89,510.0,14.89
2620610006,26,206,10,006,15.23,130.97,1.85,69.0,0.39,5.23,242.0,505.33,15.13
2620611001,26,206,11,001,14.7,128.46,1.78,66.56,0.38,5.16,261.89,510.81,14.46
2620611002,26,206,11,002,14.84,127.1,1.8,66.29,0.39,5.14,269.86,524.0,15.27
2620611003,26,206,11,003,14.95,124.69,1.84,65.33,0.38,5.24,261.07,506.93,15.5
2620611004,26,206,11,004,15.08,124.99,1.87,67.0,0.38,5.29,261.67,493.67,15.61
2620611005,26,206,11,005,15.17,126.94,1.92,70.11,0.37,5.38,263.14,472.32,15.97
2620611006,26,206,11,006,14.89,127.22,1.84,68.58,0.38,5.28,259.78,489.71,15.34
2620611007,26,206,11,007,14.98,127.88,1.89,71.0,0.36,5.4,266.0,462.0,16.12
2620611008,26,206,11,008,15.14,129.64,1.89,74.25,0.36,5.48,263.5,456.75,16.12
2620611009,26,206,11,009,14.61,128.48,1.82,68.25,0.39,5.17,246.21,509.75,14.54
2620611011,26,206,11,011,14.99,129.55,1.85,78.0,0.38,5.5,247.0,547.0,16.21
2620612001,26,206,12,001,14.15,126.85,2.01,68.42,0.39,5.09,260.19,531.02,12.93
2620612003,26,206,12,003,15.26,123.88,1.97,66.25,0.36,5.4,254.5,465.25,16.0
2620612004,26,206,12,004,14.79,125.94,1.97,69.5,0.37,5.4,254.0,485.75,15.89
2620612005,26,206,12,005,15.26,124.5,2.03,68.2,0.37,5.4,260.6,485.6,15.89
2620612006,26,206,12,006,15.29,127.58,2.01,68.75,0.37,5.46,264.75,471.12,16.04
2620612007,26,206,12,007,15.18,125.92,1.94,70.6,0.36,5.42,261.6,464.6,16.05
2620613001,26,206,13,001,14.61,128.2,1.87,65.2,0.37,5.44,271.0,460.0,15.67
2620613002,26,206,13,002,13.88,132.03,1.92,64.23,0.39,5.03,250.96,536.62,13.12
2620613003,26,206,13,003,14.02,130.82,1.98,65.48,0.39,5.12,256.75,515.34,12.93
2620613004,26,206,13,004,14.94,128.05,1.88,65.56,0.37,5.4,264.67,451.56,15.57
2620614001,26,206,14,001,14.19,132.13,2.1,63.6,0.37,5.29,259.27,510.07,14.88
2620614002,26,206,14,002,14.13,132.72,2.11,67.17,0.4,5.07,267.43,545.79,12.63
2620614003,26,206,14,003,14.43,132.22,2.09,66.63,0.4,5.06,267.26,533.26,12.99
2620614004,26,206,14,004,14.06,127.62,2.08,64.96,0.39,5.03,270.22,526.35,13.0
2620614005,26,206,14,005,13.96,129.41,2.05,65.38,0.4,5.04,268.76,525.9,13.46
2620614006,26,206,14,006,14.22,126.52,2.04,64.8,0.4,5.14,267.07,522.13,14.37
2620614007,26,206,14,007,14.19,126.69,2.03,63.62,0.39,5.31,268.38,504.25,14.36
2620615003,26,206,15,003,14.94,130.96,2.05,65.45,0.36,5.45,255.18,471.73,15.91
2620615004,26,206,15,004,15.38,129.88,2.01,67.4,0.36,5.48,264.0,480.2,16.03
2620615005,26,206,15,005,14.91,129.09,2.05,65.0,0.37,5.4,267.25,487.5,15.82
2620615006,26,206,15,006,15.37,129.36,2.03,67.67,0.37,5.4,266.83,461.0,15.9
2620615007,26,206,15,007,15.25,128.89,1.97,71.85,0.36,5.42,263.31,469.0,16.09
2620615008,26,206,15,008,15.28,130.3,1.99,70.5,0.35,5.45,265.0,472.83,16.14
2620615009,26,206,15,009,15.4,130.61,1.99,64.0,0.35,5.43,273.0,467.83,16.12
2620616001,26,206,16,001,13.79,133.56,2.12,67.33,0.4,5.01,267.03,552.58,12.43
2620616002,26,206,16,002,15.13,132.23,2.0,66.2,0.37,5.49,259.1,477.1,16.1
2620616003,26,206,16,003,15.55,131.2,2.01,79.57,0.38,5.5,253.57,497.14,16.16
2620616004,26,206,16,004,15.29,132.27,2.02,73.5,0.36,5.55,256.5,501.5,16.18
2620616005,26,206,16,005,15.6,131.41,2.06,66.67,0.37,5.43,257.33,515.33,15.81
2620616006,26,206,16,006,15.13,131.28,2.16,60.37,0.38,5.18,256.83,532.04,13.56
2620616007,26,206,16,007,14.29,132.47,2.16,61.69,0.4,5.01,268.88,519.17,12.74
2620616008,26,206,16,008,13.99,132.84,2.11,60.0,0.38,5.35,250.5,520.5,15.68
2620617001,26,206,17,001,13.05,128.61,1.63,67.96,0.4,5.07,251.76,543.11,12.57
2620617002,26,206,17,002,13.56,128.34,1.63,70.5,0.4,5.12,255.5,497.0,12.78
2620617003,26,206,17,003,13.9,128.04,1.61,65.12,0.4,5.05,243.86,519.82,13.44
2620617004,26,206,17,004,13.52,128.51,1.62,62.54,0.38,5.09,247.0,511.54,14.1
2620617005,26,206,17,005,13.39,128.67,1.62,65.8,0.39,5.08,251.1,511.7,13.28
2620618001,26,206,18,001,14.78,129.31,2.1,64.53,0.39,5.22,258.26,518.99,13.32
2620618002,26,206,18,002,14.61,132.46,2.08,64.03,0.4,5.17,258.23,516.95,13.11
2620618003,26,206,18,003,15.11,130.68,2.12,61.1,0.38,5.22,250.34,522.5,13.36
2620618004,26,206,18,004,15.14,131.56,2.07,65.04,0.38,5.33,258.75,517.82,14.19
2620618005,26,206,18,005,15.7,131.55,2.03,70.0,0.37,5.6,267.67,514.0,16.12
2620618006,26,206,18,006,15.75,132.1,2.0,68.0,0.4,5.43,257.0,524.0,14.27
2620618007,26,206,18,007,15.57,131.99,2.0,68.0,0.39,5.6,266.0,561.0,14.13
